time_sec,gpu_milli,cpu_milli,memory_mib,num_gpu
4132800,6920,96000,196608,8
4136400,6920,96000,196608,8
4140000,6920,96000,196608,8
4143600,6920,96000,196608,8
4147200,6920,96000,196608,8
4150800,6920,96000,196608,8
4154400,6920,96000,196608,8
4158000,6920,96000,196608,8
4161600,6920,96000,196608,8
4165200,6920,96000,196608,8
4168800,6920,96000,196608,8
4172400,6920,96000,196608,8
4176000,6920,96000,196608,8
4179600,6920,96000,196608,8
4183200,6920,96000,196608,8
4186800,6920,96000,196608,8
4190400,6920,96000,196608,8
4194000,6920,96000,196608,8
4197600,6920,96000,196608,8
4201200,6920,96000,196608,8
4204800,6920,96000,196608,8
4208400,6920,96000,196608,8
4212000,6920,96000,196608,8
4215600,6920,96000,196608,8
4219200,6920,96000,196608,8
4222800,6920,96000,196608,8
4226400,6920,96000,196608,8
4230000,6920,96000,196608,8
4233600,6920,96000,196608,8
4237200,6920,96000,196608,8
4240800,6920,96000,196608,8
4244400,6920,96000,196608,8
4248000,6920,96000,196608,8
4251600,6920,96000,196608,8
4255200,6920,96000,196608,8
4258800,6920,96000,196608,8
4262400,6920,96000,196608,8
4266000,6920,96000,196608,8
4269600,6920,96000,196608,8
4273200,6920,96000,196608,8
4276800,6920,96000,196608,8
4280400,6920,96000,196608,8
4284000,6920,96000,196608,8
4287600,6920,96000,196608,8
4291200,6920,96000,196608,8
4294800,6920,96000,196608,8
4298400,6920,96000,196608,8
4302000,6920,96000,196608,8
4305600,6920,96000,196608,8
4309200,6920,96000,196608,8
4312800,6920,96000,196608,8
4316400,6920,96000,196608,8
4320000,6920,96000,196608,8
4323600,6920,96000,196608,8
4327200,6920,96000,196608,8
4330800,6920,96000,196608,8
4334400,6920,96000,196608,8
4338000,6920,96000,196608,8
4341600,6920,96000,196608,8
4345200,6920,96000,196608,8
4348800,6920,96000,196608,8
4352400,6920,96000,196608,8
4356000,6920,96000,196608,8
4359600,6920,96000,196608,8
4363200,6920,96000,196608,8
4366800,6920,96000,196608,8
4370400,6920,96000,196608,8
4374000,6920,96000,196608,8
4377600,6920,96000,196608,8
4381200,6920,96000,196608,8
4384800,6920,96000,196608,8
4388400,6920,96000,196608,8
4392000,6920,96000,196608,8
4395600,6920,96000,196608,8
4399200,6920,96000,196608,8
4402800,6920,96000,196608,8
4406400,6920,96000,196608,8
4410000,6920,96000,196608,8
4413600,6920,96000,196608,8
4417200,6920,96000,196608,8
4420800,6920,96000,196608,8
4424400,6920,96000,196608,8
4428000,6920,96000,196608,8
4431600,6920,96000,196608,8
4435200,6920,96000,196608,8
4438800,6920,96000,196608,8
4442400,6920,96000,196608,8
4446000,6920,96000,196608,8
4449600,6920,96000,196608,8
4453200,6920,96000,196608,8
4456800,6920,96000,196608,8
4460400,6920,96000,196608,8
4464000,6920,96000,196608,8
4467600,6920,96000,196608,8
4471200,6920,96000,196608,8
4474800,6920,96000,196608,8
4478400,6920,96000,196608,8
4482000,6920,96000,196608,8
4485600,6920,96000,196608,8
4489200,6920,96000,196608,8
4492800,6920,96000,196608,8
4496400,6920,96000,196608,8
4500000,6920,96000,196608,8
4503600,6920,96000,196608,8
4507200,6920,96000,196608,8
4510800,6920,96000,196608,8
4514400,6920,96000,196608,8
4518000,6920,96000,196608,8
4521600,6920,96000,196608,8
4525200,6920,96000,196608,8
4528800,6920,96000,196608,8
4532400,6920,96000,196608,8
4536000,6920,96000,196608,8
4539600,6920,96000,196608,8
4543200,6920,96000,196608,8
4546800,6920,96000,196608,8
4550400,6920,96000,196608,8
4554000,6920,96000,196608,8
4557600,6920,96000,196608,8
4561200,6920,96000,196608,8
4564800,6920,96000,196608,8
4568400,6920,96000,196608,8
4572000,6920,96000,196608,8
4575600,6920,96000,196608,8
4579200,6920,96000,196608,8
4582800,6920,96000,196608,8
4586400,6920,96000,196608,8
4590000,6920,96000,196608,8
4593600,6920,96000,196608,8
4597200,6920,96000,196608,8
4600800,6920,96000,196608,8
4604400,6920,96000,196608,8
4608000,6920,96000,196608,8
4611600,6920,96000,196608,8
4615200,6920,96000,196608,8
4618800,6920,96000,196608,8
4622400,6920,96000,196608,8
4626000,6920,96000,196608,8
4629600,6920,96000,196608,8
4633200,6920,96000,196608,8
4636800,6920,96000,196608,8
4640400,6920,96000,196608,8
4644000,6920,96000,196608,8
4647600,6920,96000,196608,8
4651200,6920,96000,196608,8
4654800,6920,96000,196608,8
4658400,6920,96000,196608,8
4662000,6920,96000,196608,8
4665600,6920,96000,196608,8
4669200,6920,96000,196608,8
4672800,6920,96000,196608,8
4676400,6920,96000,196608,8
4680000,6920,96000,196608,8
4683600,6920,96000,196608,8
4687200,6920,96000,196608,8
4690800,6920,96000,196608,8
4694400,6920,96000,196608,8
4698000,6920,96000,196608,8
4701600,6920,96000,196608,8
4705200,6920,96000,196608,8
4708800,6920,96000,196608,8
4712400,6920,96000,196608,8
4716000,6920,96000,196608,8
4719600,6920,96000,196608,8
4723200,6920,96000,196608,8
4726800,6920,96000,196608,8
4730400,6920,96000,196608,8
4734000,6920,96000,196608,8
4737600,6920,96000,196608,8
4741200,6920,96000,196608,8
4744800,6920,96000,196608,8
4748400,6920,96000,196608,8
4752000,6920,96000,196608,8
4755600,6920,96000,196608,8
4759200,6920,96000,196608,8
4762800,6920,96000,196608,8
4766400,6920,96000,196608,8
4770000,6920,96000,196608,8
4773600,6920,96000,196608,8
4777200,6920,96000,196608,8
4780800,6920,96000,196608,8
4784400,6920,96000,196608,8
4788000,6920,96000,196608,8
4791600,6920,96000,196608,8
4795200,6920,96000,196608,8
4798800,6920,96000,196608,8
4802400,6920,96000,196608,8
4806000,6920,96000,196608,8
4809600,6920,96000,196608,8
4813200,6920,96000,196608,8
4816800,6920,96000,196608,8
4820400,6920,96000,196608,8
4824000,6920,96000,196608,8
4827600,6920,96000,196608,8
4831200,6920,96000,196608,8
4834800,6920,96000,196608,8
4838400,6920,96000,196608,8
4842000,6920,96000,196608,8
4845600,6920,96000,196608,8
4849200,6920,96000,196608,8
4852800,6920,96000,196608,8
4856400,6920,96000,196608,8
4860000,6920,96000,196608,8
4863600,6920,96000,196608,8
4867200,6920,96000,196608,8
4870800,6920,96000,196608,8
4874400,6920,96000,196608,8
4878000,6920,96000,196608,8
4881600,6920,96000,196608,8
4885200,6920,96000,196608,8
4888800,6920,96000,196608,8
4892400,6920,96000,196608,8
4896000,6920,96000,196608,8
4899600,6920,96000,196608,8
4903200,6920,96000,196608,8
4906800,6920,96000,196608,8
4910400,6920,96000,196608,8
4914000,6920,96000,196608,8
4917600,6920,96000,196608,8
4921200,6920,96000,196608,8
4924800,6920,96000,196608,8
4928400,6920,96000,196608,8
4932000,6920,96000,196608,8
4935600,6920,96000,196608,8
4939200,6920,96000,196608,8
4942800,6920,96000,196608,8
4946400,6920,96000,196608,8
4950000,6920,96000,196608,8
4953600,6920,96000,196608,8
4957200,6920,96000,196608,8
4960800,6920,96000,196608,8
4964400,6920,96000,196608,8
4968000,6920,96000,196608,8
4971600,6920,96000,196608,8
4975200,7920,108000,212992,9
4978800,7920,108000,212992,9
4982400,7920,108000,212992,9
4986000,7920,108000,212992,9
4989600,7920,108000,212992,9
4993200,7920,108000,212992,9
4996800,7920,108000,212992,9
5000400,7920,108000,212992,9
5004000,7920,108000,212992,9
5007600,7920,108000,212992,9
5011200,7920,108000,212992,9
5014800,7920,108000,212992,9
5018400,7920,108000,212992,9
5022000,7920,108000,212992,9
5025600,7920,108000,212992,9
5029200,7920,108000,212992,9
5032800,7920,108000,212992,9
5036400,7920,108000,212992,9
5040000,7920,108000,212992,9
5043600,7920,108000,212992,9
5047200,7920,108000,212992,9
5050800,7920,108000,212992,9
5054400,7920,108000,212992,9
5058000,7920,108000,212992,9
5061600,7920,108000,212992,9
5065200,7920,108000,212992,9
5068800,7920,108000,212992,9
5072400,7920,108000,212992,9
5076000,7920,108000,212992,9
5079600,7920,108000,212992,9
5083200,7920,108000,212992,9
5086800,7920,108000,212992,9
5090400,7920,108000,212992,9
5094000,7920,108000,212992,9
5097600,7920,108000,212992,9
5101200,7920,108000,212992,9
5104800,7920,108000,212992,9
5108400,7920,108000,212992,9
5112000,7920,108000,212992,9
5115600,7920,108000,212992,9
5119200,7920,108000,212992,9
5122800,7920,108000,212992,9
5126400,7920,108000,212992,9
5130000,7920,108000,212992,9
5133600,7920,108000,212992,9
5137200,7920,108000,212992,9
5140800,7920,108000,212992,9
5144400,7920,108000,212992,9
5148000,7920,108000,212992,9
5151600,7920,108000,212992,9
5155200,7920,108000,212992,9
5158800,7920,108000,212992,9
5162400,7920,108000,212992,9
5166000,7920,108000,212992,9
5169600,7920,108000,212992,9
5173200,7920,108000,212992,9
5176800,7920,108000,212992,9
5180400,8920,124000,262144,10
5184000,8920,124000,262144,10
5187600,8920,124000,262144,10
5191200,8920,124000,262144,10
5194800,8920,124000,262144,10
5198400,8920,124000,262144,10
5202000,8920,124000,262144,10
5205600,8920,124000,262144,10
5209200,8920,124000,262144,10
5212800,8920,124000,262144,10
5216400,8920,124000,262144,10
5220000,8920,124000,262144,10
5223600,8920,124000,262144,10
5227200,8920,124000,262144,10
5230800,8920,124000,262144,10
5234400,8920,124000,262144,10
5238000,8920,124000,262144,10
5241600,8920,124000,262144,10
5245200,8920,124000,262144,10
5248800,8920,124000,262144,10
5252400,8920,124000,262144,10
5256000,8920,124000,262144,10
5259600,8920,124000,262144,10
5263200,8920,124000,262144,10
5266800,8920,124000,262144,10
5270400,8920,124000,262144,10
5274000,8920,124000,262144,10
5277600,8920,124000,262144,10
5281200,8920,124000,262144,10
5284800,8920,124000,262144,10
5288400,8920,124000,262144,10
5292000,8920,124000,262144,10
5295600,8920,124000,262144,10
5299200,8920,124000,262144,10
5302800,8920,124000,262144,10
5306400,8920,124000,262144,10
5310000,8920,124000,262144,10
5313600,8920,124000,262144,10
5317200,8920,124000,262144,10
5320800,8920,124000,262144,10
5324400,8920,124000,262144,10
5328000,8920,124000,262144,10
5331600,8920,124000,262144,10
5335200,8920,124000,262144,10
5338800,8920,124000,262144,10
5342400,8920,124000,262144,10
5346000,8920,124000,262144,10
5349600,8920,124000,262144,10
5353200,8920,124000,262144,10
5356800,8920,124000,262144,10
5360400,8920,124000,262144,10
5364000,8920,124000,262144,10
5367600,8920,124000,262144,10
5371200,8920,124000,262144,10
5374800,8920,124000,262144,10
5378400,8920,124000,262144,10
5382000,8920,124000,262144,10
5385600,8920,124000,262144,10
5389200,8920,124000,262144,10
5392800,8920,124000,262144,10
5396400,8920,124000,262144,10
5400000,8920,124000,262144,10
5403600,8920,124000,262144,10
5407200,8920,124000,262144,10
5410800,8920,124000,262144,10
5414400,8920,124000,262144,10
5418000,8920,124000,262144,10
5421600,8920,124000,262144,10
5425200,8920,124000,262144,10
5428800,8920,124000,262144,10
5432400,8920,124000,262144,10
5436000,8920,124000,262144,10
5439600,8920,124000,262144,10
5443200,8920,124000,262144,10
5446800,8920,124000,262144,10
5450400,8920,124000,262144,10
5454000,8920,124000,262144,10
5457600,8920,124000,262144,10
5461200,8920,124000,262144,10
5464800,8920,124000,262144,10
5468400,8920,124000,262144,10
5472000,8920,124000,262144,10
5475600,8920,124000,262144,10
5479200,8920,124000,262144,10
5482800,8920,124000,262144,10
5486400,8920,124000,262144,10
5490000,8920,124000,262144,10
5493600,8920,124000,262144,10
5497200,8920,124000,262144,10
5500800,8920,124000,262144,10
5504400,8920,124000,262144,10
5508000,8920,124000,262144,10
5511600,8920,124000,262144,10
5515200,8920,124000,262144,10
5518800,8920,124000,262144,10
5522400,8920,124000,262144,10
5526000,8920,124000,262144,10
5529600,8920,124000,262144,10
5533200,8920,124000,262144,10
5536800,8920,124000,262144,10
5540400,8920,124000,262144,10
5544000,8920,124000,262144,10
5547600,8920,124000,262144,10
5551200,8920,124000,262144,10
5554800,8920,124000,262144,10
5558400,8920,124000,262144,10
5562000,8920,124000,262144,10
5565600,8920,124000,262144,10
5569200,8920,124000,262144,10
5572800,8920,124000,262144,10
5576400,8920,124000,262144,10
5580000,8920,124000,262144,10
5583600,8920,124000,262144,10
5587200,8920,124000,262144,10
5590800,8920,124000,262144,10
5594400,8920,124000,262144,10
5598000,8920,124000,262144,10
5601600,8920,124000,262144,10
5605200,8920,124000,262144,10
5608800,8920,124000,262144,10
5612400,8920,124000,262144,10
5616000,8920,124000,262144,10
5619600,8920,124000,262144,10
5623200,8920,124000,262144,10
5626800,8920,124000,262144,10
5630400,8920,124000,262144,10
5634000,8920,124000,262144,10
5637600,8920,124000,262144,10
5641200,8920,124000,262144,10
5644800,8920,124000,262144,10
5648400,8920,124000,262144,10
5652000,8920,124000,262144,10
5655600,8920,124000,262144,10
5659200,8920,124000,262144,10
5662800,8920,124000,262144,10
5666400,8920,124000,262144,10
5670000,8920,124000,262144,10
5673600,8920,124000,262144,10
5677200,8920,124000,262144,10
5680800,8920,124000,262144,10
5684400,8920,124000,262144,10
5688000,8920,124000,262144,10
5691600,8920,124000,262144,10
5695200,8920,124000,262144,10
5698800,8920,124000,262144,10
5702400,8920,124000,262144,10
5706000,8920,124000,262144,10
5709600,8920,124000,262144,10
5713200,8920,124000,262144,10
5716800,8920,124000,262144,10
5720400,8920,124000,262144,10
5724000,8920,124000,262144,10
5727600,8920,124000,262144,10
5731200,8920,124000,262144,10
5734800,8920,124000,262144,10
5738400,8920,124000,262144,10
5742000,8920,124000,262144,10
5745600,8920,124000,262144,10
5749200,8920,124000,262144,10
5752800,8920,124000,262144,10
5756400,8920,124000,262144,10
5760000,8920,124000,262144,10
5763600,8920,124000,262144,10
5767200,8920,124000,262144,10
5770800,8920,124000,262144,10
5774400,8920,124000,262144,10
5778000,8920,124000,262144,10
5781600,8920,124000,262144,10
5785200,8920,124000,262144,10
5788800,8920,124000,262144,10
5792400,8920,124000,262144,10
5796000,8920,124000,262144,10
5799600,8920,124000,262144,10
5803200,8920,124000,262144,10
5806800,8920,124000,262144,10
5810400,8920,124000,262144,10
5814000,8920,124000,262144,10
5817600,8920,124000,262144,10
5821200,8920,124000,262144,10
5824800,8920,124000,262144,10
5828400,8920,124000,262144,10
5832000,8920,124000,262144,10
5835600,8920,124000,262144,10
5839200,8920,124000,262144,10
5842800,8920,124000,262144,10
5846400,8920,124000,262144,10
5850000,8920,124000,262144,10
5853600,8920,124000,262144,10
5857200,8920,124000,262144,10
5860800,8920,124000,262144,10
5864400,8920,124000,262144,10
5868000,8920,124000,262144,10
5871600,8920,124000,262144,10
5875200,8920,124000,262144,10
5878800,8920,124000,262144,10
5882400,8920,124000,262144,10
5886000,8920,124000,262144,10
5889600,8920,124000,262144,10
5893200,8920,124000,262144,10
5896800,8920,124000,262144,10
5900400,8920,124000,262144,10
5904000,8920,124000,262144,10
5907600,8920,124000,262144,10
5911200,8920,124000,262144,10
5914800,8920,124000,262144,10
5918400,8920,124000,262144,10
5922000,8920,124000,262144,10
5925600,8920,124000,262144,10
5929200,8920,124000,262144,10
5932800,8920,124000,262144,10
5936400,8920,124000,262144,10
5940000,8920,124000,262144,10
5943600,8920,124000,262144,10
5947200,8920,124000,262144,10
5950800,8920,124000,262144,10
5954400,8920,124000,262144,10
5958000,8920,124000,262144,10
5961600,8920,124000,262144,10
5965200,8920,124000,262144,10
5968800,8920,124000,262144,10
5972400,8920,124000,262144,10
5976000,8920,124000,262144,10
5979600,8920,124000,262144,10
5983200,8920,124000,262144,10
5986800,8920,124000,262144,10
5990400,8920,124000,262144,10
5994000,8920,124000,262144,10
5997600,8920,124000,262144,10
6001200,8920,124000,262144,10
6004800,8920,124000,262144,10
6008400,8920,124000,262144,10
6012000,8920,124000,262144,10
6015600,8920,124000,262144,10
6019200,8920,124000,262144,10
6022800,8920,124000,262144,10
6026400,8920,124000,262144,10
6030000,8920,124000,262144,10
6033600,8920,124000,262144,10
6037200,8920,124000,262144,10
6040800,8920,124000,262144,10
6044400,8920,124000,262144,10
6048000,8920,124000,262144,10
6051600,8920,124000,262144,10
6055200,8920,124000,262144,10
6058800,8920,124000,262144,10
6062400,8920,124000,262144,10
6066000,8920,124000,262144,10
6069600,8920,124000,262144,10
6073200,8920,124000,262144,10
6076800,8920,124000,262144,10
6080400,8920,124000,262144,10
6084000,8920,124000,262144,10
6087600,8920,124000,262144,10
6091200,8920,124000,262144,10
6094800,8920,124000,262144,10
6098400,8920,124000,262144,10
6102000,8920,124000,262144,10
6105600,8920,124000,262144,10
6109200,8920,124000,262144,10
6112800,8920,124000,262144,10
6116400,8920,124000,262144,10
6120000,8920,124000,262144,10
6123600,8920,124000,262144,10
6127200,8920,124000,262144,10
6130800,8920,124000,262144,10
6134400,8920,124000,262144,10
6138000,8920,124000,262144,10
6141600,8920,124000,262144,10
6145200,8920,124000,262144,10
6148800,8920,124000,262144,10
6152400,8920,124000,262144,10
6156000,8920,124000,262144,10
6159600,8920,124000,262144,10
6163200,8920,124000,262144,10
6166800,8920,124000,262144,10
6170400,8920,124000,262144,10
6174000,8920,124000,262144,10
6177600,8920,124000,262144,10
6181200,8920,124000,262144,10
6184800,8920,124000,262144,10
6188400,8920,124000,262144,10
6192000,8920,124000,262144,10
6195600,8920,124000,262144,10
6199200,8920,124000,262144,10
6202800,8920,124000,262144,10
6206400,8920,124000,262144,10
6210000,8920,124000,262144,10
6213600,8920,124000,262144,10
6217200,8920,124000,262144,10
6220800,8920,124000,262144,10
6224400,8920,124000,262144,10
6228000,8920,124000,262144,10
6231600,8920,124000,262144,10
6235200,8920,124000,262144,10
6238800,8920,124000,262144,10
6242400,8920,124000,262144,10
6246000,8920,124000,262144,10
6249600,8920,124000,262144,10
6253200,8920,124000,262144,10
6256800,8920,124000,262144,10
6260400,8920,124000,262144,10
6264000,8920,124000,262144,10
6267600,8920,124000,262144,10
6271200,8920,124000,262144,10
6274800,8920,124000,262144,10
6278400,8920,124000,262144,10
6282000,8920,124000,262144,10
6285600,8920,124000,262144,10
6289200,8920,124000,262144,10
6292800,8920,124000,262144,10
6296400,8920,124000,262144,10
6300000,8920,124000,262144,10
6303600,8920,124000,262144,10
6307200,8920,124000,262144,10
6310800,8920,124000,262144,10
6314400,8920,124000,262144,10
6318000,8920,124000,262144,10
6321600,8920,124000,262144,10
6325200,8920,124000,262144,10
6328800,8920,124000,262144,10
6332400,8920,124000,262144,10
6336000,8920,124000,262144,10
6339600,8920,124000,262144,10
6343200,8920,124000,262144,10
6346800,8920,124000,262144,10
6350400,8920,124000,262144,10
6354000,8920,124000,262144,10
6357600,8920,124000,262144,10
6361200,8920,124000,262144,10
6364800,8920,124000,262144,10
6368400,8920,124000,262144,10
6372000,8920,124000,262144,10
6375600,8920,124000,262144,10
6379200,8920,124000,262144,10
6382800,8920,124000,262144,10
6386400,8920,124000,262144,10
6390000,8920,124000,262144,10
6393600,9380,130000,270336,11
6397200,9380,130000,270336,11
6400800,9380,130000,270336,11
6404400,9380,130000,270336,11
6408000,9380,130000,270336,11
6411600,9380,130000,270336,11
6415200,9380,130000,270336,11
6418800,9380,130000,270336,11
6422400,9380,130000,270336,11
6426000,9380,130000,270336,11
6429600,9380,130000,270336,11
6433200,9380,130000,270336,11
6436800,9380,130000,270336,11
6440400,9380,130000,270336,11
6444000,9380,130000,270336,11
6447600,9380,130000,270336,11
6451200,9380,130000,270336,11
