time_sec,gpu_milli,cpu_milli,memory_mib,num_gpu
2135400,2460,30000,53248,3
2136000,2460,30000,53248,3
2136600,2460,30000,53248,3
2137200,2460,30000,53248,3
2137800,2460,30000,53248,3
2138400,2460,30000,53248,3
2139000,2460,30000,53248,3
2139600,2460,30000,53248,3
2140200,2460,30000,53248,3
2140800,2460,30000,53248,3
2141400,2460,30000,53248,3
2142000,2460,30000,53248,3
2142600,2460,30000,53248,3
2143200,2460,30000,53248,3
2143800,2460,30000,53248,3
2144400,2460,30000,53248,3
2145000,2460,30000,53248,3
2145600,2460,30000,53248,3
2146200,2460,30000,53248,3
2146800,2460,30000,53248,3
2147400,2460,30000,53248,3
2148000,2460,30000,53248,3
2148600,2460,30000,53248,3
2149200,2460,30000,53248,3
2149800,2460,30000,53248,3
2150400,2460,30000,53248,3
2151000,2460,30000,53248,3
2151600,2460,30000,53248,3
2152200,2460,30000,53248,3
2152800,2460,30000,53248,3
2153400,2460,30000,53248,3
2154000,2460,30000,53248,3
2154600,2460,30000,53248,3
2155200,2460,30000,53248,3
2155800,2460,30000,53248,3
2156400,2460,30000,53248,3
2157000,2460,30000,53248,3
2157600,2460,30000,53248,3
2158200,2460,30000,53248,3
2158800,2460,30000,53248,3
2159400,2460,30000,53248,3
2160000,2460,30000,53248,3
2160600,2460,30000,53248,3
2161200,2460,30000,53248,3
2161800,2460,30000,53248,3
2162400,2460,30000,53248,3
2163000,2460,30000,53248,3
2163600,2460,30000,53248,3
2164200,2460,30000,53248,3
2164800,2460,30000,53248,3
2165400,2460,30000,53248,3
2166000,2460,30000,53248,3
2166600,2460,30000,53248,3
2167200,2460,30000,53248,3
2167800,2460,30000,53248,3
2168400,2460,30000,53248,3
2169000,2460,30000,53248,3
2169600,2460,30000,53248,3
2170200,2460,30000,53248,3
2170800,2460,30000,53248,3
2171400,2460,30000,53248,3
2172000,2460,30000,53248,3
2172600,2460,30000,53248,3
2173200,2460,30000,53248,3
2173800,2460,30000,53248,3
2174400,2460,30000,53248,3
2175000,2460,30000,53248,3
2175600,2460,30000,53248,3
2176200,2460,30000,53248,3
2176800,2460,30000,53248,3
2177400,2460,30000,53248,3
2178000,2460,30000,53248,3
2178600,2460,30000,53248,3
2179200,2460,30000,53248,3
2179800,2460,30000,53248,3
2180400,2460,30000,53248,3
2181000,2460,30000,53248,3
2181600,2460,30000,53248,3
2182200,2460,30000,53248,3
2182800,2460,30000,53248,3
2183400,2460,30000,53248,3
2184000,2460,30000,53248,3
2184600,2460,30000,53248,3
2185200,2460,30000,53248,3
2185800,2460,30000,53248,3
2186400,2460,30000,53248,3
2187000,2460,30000,53248,3
2187600,2460,30000,53248,3
2188200,2460,30000,53248,3
2188800,2460,30000,53248,3
2189400,2460,30000,53248,3
2190000,2460,30000,53248,3
2190600,2460,30000,53248,3
2191200,2460,30000,53248,3
2191800,2460,30000,53248,3
2192400,2460,30000,53248,3
2193000,2460,30000,53248,3
2193600,2460,30000,53248,3
2194200,2460,30000,53248,3
2194800,2460,30000,53248,3
2195400,2460,30000,53248,3
2196000,2460,30000,53248,3
2196600,2460,30000,53248,3
2197200,2460,30000,53248,3
2197800,2460,30000,53248,3
2198400,2460,30000,53248,3
2199000,2460,30000,53248,3
2199600,2460,30000,53248,3
2200200,2460,30000,53248,3
2200800,2460,30000,53248,3
2201400,2460,30000,53248,3
2202000,2460,30000,53248,3
2202600,2460,30000,53248,3
2203200,2460,30000,53248,3
2203800,2460,30000,53248,3
2204400,2460,30000,53248,3
2205000,2460,30000,53248,3
2205600,2460,30000,53248,3
2206200,2460,30000,53248,3
2206800,2460,30000,53248,3
2207400,2460,30000,53248,3
2208000,2460,30000,53248,3
2208600,2460,30000,53248,3
2209200,2460,30000,53248,3
2209800,2460,30000,53248,3
2210400,2460,30000,53248,3
2211000,2460,30000,53248,3
2211600,2460,30000,53248,3
2212200,2460,30000,53248,3
2212800,2460,30000,53248,3
2213400,2460,30000,53248,3
2214000,2460,30000,53248,3
2214600,2460,30000,53248,3
2215200,2460,30000,53248,3
2215800,2460,30000,53248,3
2216400,2460,30000,53248,3
2217000,2460,30000,53248,3
2217600,2460,30000,53248,3
2218200,2460,30000,53248,3
2218800,2460,30000,53248,3
2219400,2460,30000,53248,3
2220000,2460,30000,53248,3
2220600,2460,30000,53248,3
2221200,2460,30000,53248,3
2221800,2460,30000,53248,3
2222400,2460,30000,53248,3
2223000,2460,30000,53248,3
2223600,2460,30000,53248,3
2224200,2460,30000,53248,3
2224800,2460,30000,53248,3
2225400,2460,30000,53248,3
2226000,2460,30000,53248,3
2226600,2460,30000,53248,3
2227200,2460,30000,53248,3
2227800,2460,30000,53248,3
2228400,2460,30000,53248,3
2229000,2460,30000,53248,3
2229600,2460,30000,53248,3
2230200,2460,30000,53248,3
2230800,2460,30000,53248,3
2231400,2460,30000,53248,3
2232000,2460,30000,53248,3
2232600,2460,30000,53248,3
2233200,2460,30000,53248,3
