time_sec,gpu_milli,cpu_milli,memory_mib,num_gpu
464400,1460,18000,28672,2
466200,1460,18000,28672,2
468000,1460,18000,28672,2
469800,1460,18000,28672,2
471600,1460,18000,28672,2
473400,1460,18000,28672,2
475200,1460,18000,28672,2
477000,1460,18000,28672,2
478800,1460,18000,28672,2
480600,1460,18000,28672,2
482400,1460,18000,28672,2
484200,1460,18000,28672,2
486000,1460,18000,28672,2
487800,1460,18000,28672,2
489600,1460,18000,28672,2
491400,1460,18000,28672,2
493200,1460,18000,28672,2
495000,1460,18000,28672,2
496800,1460,18000,28672,2
498600,1460,18000,28672,2
500400,1460,18000,28672,2
502200,1460,18000,28672,2
504000,1460,18000,28672,2
505800,1460,18000,28672,2
507600,1460,18000,28672,2
509400,1460,18000,28672,2
511200,1460,18000,28672,2
513000,1460,18000,28672,2
514800,1460,18000,28672,2
516600,1460,18000,28672,2
518400,1460,18000,28672,2
520200,1460,18000,28672,2
522000,1460,18000,28672,2
523800,1460,18000,28672,2
525600,1460,18000,28672,2
527400,1460,18000,28672,2
529200,1460,18000,28672,2
531000,1460,18000,28672,2
532800,1460,18000,28672,2
534600,1460,18000,28672,2
536400,1460,18000,28672,2
538200,1460,18000,28672,2
540000,1460,18000,28672,2
541800,1460,18000,28672,2
543600,1460,18000,28672,2
545400,1460,18000,28672,2
547200,1460,18000,28672,2
549000,1460,18000,28672,2
550800,1460,18000,28672,2
552600,1460,18000,28672,2
554400,1460,18000,28672,2
556200,1460,18000,28672,2
558000,1460,18000,28672,2
559800,1460,18000,28672,2
561600,1460,18000,28672,2
563400,1460,18000,28672,2
565200,1460,18000,28672,2
567000,1460,18000,28672,2
568800,1460,18000,28672,2
570600,1460,18000,28672,2
572400,1460,18000,28672,2
574200,1460,18000,28672,2
576000,1460,18000,28672,2
577800,1460,18000,28672,2
579600,1460,18000,28672,2
581400,1460,18000,28672,2
583200,1460,18000,28672,2
585000,1460,18000,28672,2
586800,1460,18000,28672,2
588600,1460,18000,28672,2
590400,1460,18000,28672,2
592200,1460,18000,28672,2
594000,1460,18000,28672,2
595800,1460,18000,28672,2
597600,1460,18000,28672,2
599400,1460,18000,28672,2
601200,1460,18000,28672,2
603000,1460,18000,28672,2
604800,1460,18000,28672,2
606600,1460,18000,28672,2
608400,1460,18000,28672,2
610200,1460,18000,28672,2
612000,1460,18000,28672,2
613800,1460,18000,28672,2
615600,1460,18000,28672,2
617400,1460,18000,28672,2
619200,1460,18000,28672,2
621000,1460,18000,28672,2
622800,1460,18000,28672,2
624600,1460,18000,28672,2
626400,1460,18000,28672,2
628200,1460,18000,28672,2
630000,1460,18000,28672,2
631800,1460,18000,28672,2
633600,1460,18000,28672,2
635400,1460,18000,28672,2
637200,1460,18000,28672,2
639000,1460,18000,28672,2
640800,1460,18000,28672,2
642600,1460,18000,28672,2
644400,1460,18000,28672,2
646200,1460,18000,28672,2
648000,1460,18000,28672,2
649800,1460,18000,28672,2
651600,1460,18000,28672,2
653400,1460,18000,28672,2
655200,1460,18000,28672,2
657000,1460,18000,28672,2
658800,1460,18000,28672,2
660600,1460,18000,28672,2
662400,1460,18000,28672,2
664200,1460,18000,28672,2
666000,1460,18000,28672,2
667800,1460,18000,28672,2
669600,1460,18000,28672,2
671400,1460,18000,28672,2
673200,1460,18000,28672,2
675000,1460,18000,28672,2
676800,1460,18000,28672,2
678600,1460,18000,28672,2
680400,1460,18000,28672,2
682200,1460,18000,28672,2
684000,1460,18000,28672,2
685800,1460,18000,28672,2
687600,1460,18000,28672,2
689400,1460,18000,28672,2
691200,1460,18000,28672,2
693000,1460,18000,28672,2
694800,1460,18000,28672,2
696600,1460,18000,28672,2
698400,1460,18000,28672,2
700200,1460,18000,28672,2
702000,1460,18000,28672,2
703800,1460,18000,28672,2
705600,1460,18000,28672,2
707400,1460,18000,28672,2
709200,1460,18000,28672,2
711000,1460,18000,28672,2
712800,1460,18000,28672,2
714600,1460,18000,28672,2
716400,1460,18000,28672,2
718200,1460,18000,28672,2
720000,1460,18000,28672,2
721800,1460,18000,28672,2
723600,1460,18000,28672,2
725400,1460,18000,28672,2
727200,1460,18000,28672,2
729000,1460,18000,28672,2
730800,1460,18000,28672,2
732600,1460,18000,28672,2
734400,1460,18000,28672,2
736200,1460,18000,28672,2
738000,1460,18000,28672,2
739800,1460,18000,28672,2
741600,1460,18000,28672,2
743400,1460,18000,28672,2
745200,1460,18000,28672,2
747000,1460,18000,28672,2
748800,1460,18000,28672,2
750600,1460,18000,28672,2
752400,1460,18000,28672,2
754200,1460,18000,28672,2
756000,1460,18000,28672,2
757800,1460,18000,28672,2
759600,1460,18000,28672,2
761400,1460,18000,28672,2
763200,1460,18000,28672,2
765000,1460,18000,28672,2
766800,1460,18000,28672,2
768600,1460,18000,28672,2
770400,1460,18000,28672,2
772200,1460,18000,28672,2
774000,1460,18000,28672,2
775800,1460,18000,28672,2
777600,1460,18000,28672,2
779400,1460,18000,28672,2
781200,1460,18000,28672,2
783000,1460,18000,28672,2
784800,1460,18000,28672,2
786600,1460,18000,28672,2
788400,1460,18000,28672,2
790200,1460,18000,28672,2
792000,1460,18000,28672,2
793800,1460,18000,28672,2
795600,1460,18000,28672,2
797400,1460,18000,28672,2
799200,1460,18000,28672,2
801000,1460,18000,28672,2
802800,1460,18000,28672,2
804600,1460,18000,28672,2
806400,1460,18000,28672,2
808200,1460,18000,28672,2
810000,1460,18000,28672,2
811800,1460,18000,28672,2
813600,1460,18000,28672,2
815400,1460,18000,28672,2
817200,1460,18000,28672,2
819000,1460,18000,28672,2
820800,1460,18000,28672,2
822600,1460,18000,28672,2
824400,1460,18000,28672,2
826200,1460,18000,28672,2
828000,1460,18000,28672,2
829800,1460,18000,28672,2
831600,1460,18000,28672,2
833400,1460,18000,28672,2
835200,1460,18000,28672,2
837000,1460,18000,28672,2
838800,1460,18000,28672,2
840600,1460,18000,28672,2
842400,1460,18000,28672,2
844200,1460,18000,28672,2
846000,1460,18000,28672,2
847800,1460,18000,28672,2
849600,1460,18000,28672,2
851400,1460,18000,28672,2
853200,1460,18000,28672,2
855000,1460,18000,28672,2
856800,1460,18000,28672,2
858600,1460,18000,28672,2
860400,1460,18000,28672,2
862200,1460,18000,28672,2
864000,1460,18000,28672,2
865800,1460,18000,28672,2
867600,1460,18000,28672,2
869400,1460,18000,28672,2
871200,1460,18000,28672,2
873000,1460,18000,28672,2
874800,1460,18000,28672,2
876600,1460,18000,28672,2
878400,1460,18000,28672,2
880200,1460,18000,28672,2
882000,1460,18000,28672,2
883800,1460,18000,28672,2
885600,1460,18000,28672,2
887400,1460,18000,28672,2
889200,1460,18000,28672,2
891000,1460,18000,28672,2
892800,1460,18000,28672,2
894600,1460,18000,28672,2
896400,1460,18000,28672,2
898200,1460,18000,28672,2
900000,1460,18000,28672,2
901800,1460,18000,28672,2
903600,1460,18000,28672,2
905400,1460,18000,28672,2
907200,1460,18000,28672,2
909000,1460,18000,28672,2
910800,1460,18000,28672,2
912600,1460,18000,28672,2
914400,1460,18000,28672,2
916200,1460,18000,28672,2
918000,1460,18000,28672,2
919800,1460,18000,28672,2
921600,1460,18000,28672,2
923400,1460,18000,28672,2
925200,1460,18000,28672,2
927000,1460,18000,28672,2
928800,1460,18000,28672,2
930600,1460,18000,28672,2
932400,1460,18000,28672,2
934200,1460,18000,28672,2
936000,1460,18000,28672,2
937800,1460,18000,28672,2
939600,1460,18000,28672,2
941400,1460,18000,28672,2
943200,1460,18000,28672,2
945000,1460,18000,28672,2
946800,1460,18000,28672,2
948600,1460,18000,28672,2
950400,1460,18000,28672,2
952200,1460,18000,28672,2
954000,1460,18000,28672,2
955800,1460,18000,28672,2
957600,1460,18000,28672,2
959400,1460,18000,28672,2
961200,1460,18000,28672,2
963000,1460,18000,28672,2
964800,1460,18000,28672,2
966600,1460,18000,28672,2
968400,1460,18000,28672,2
970200,1460,18000,28672,2
972000,1460,18000,28672,2
973800,1460,18000,28672,2
975600,1460,18000,28672,2
977400,1460,18000,28672,2
979200,1460,18000,28672,2
981000,1460,18000,28672,2
982800,1460,18000,28672,2
984600,1460,18000,28672,2
986400,1460,18000,28672,2
988200,1460,18000,28672,2
990000,1460,18000,28672,2
991800,1460,18000,28672,2
993600,1460,18000,28672,2
995400,1460,18000,28672,2
997200,1460,18000,28672,2
999000,1460,18000,28672,2
1000800,1460,18000,28672,2
1002600,1460,18000,28672,2
1004400,1460,18000,28672,2
1006200,1460,18000,28672,2
1008000,1460,18000,28672,2
1009800,1460,18000,28672,2
1011600,1460,18000,28672,2
1013400,1460,18000,28672,2
1015200,1460,18000,28672,2
1017000,1460,18000,28672,2
1018800,1460,18000,28672,2
1020600,1460,18000,28672,2
1022400,1460,18000,28672,2
1024200,1460,18000,28672,2
1026000,1460,18000,28672,2
1027800,1460,18000,28672,2
1029600,1460,18000,28672,2
1031400,1460,18000,28672,2
1033200,1460,18000,28672,2
1035000,1460,18000,28672,2
1036800,1460,18000,28672,2
1038600,1460,18000,28672,2
1040400,1460,18000,28672,2
1042200,1460,18000,28672,2
1044000,1460,18000,28672,2
1045800,1460,18000,28672,2
1047600,1460,18000,28672,2
1049400,1460,18000,28672,2
1051200,1460,18000,28672,2
1053000,1460,18000,28672,2
1054800,1460,18000,28672,2
1056600,1460,18000,28672,2
1058400,1460,18000,28672,2
1060200,1460,18000,28672,2
1062000,1460,18000,28672,2
1063800,1460,18000,28672,2
1065600,1460,18000,28672,2
1067400,1460,18000,28672,2
1069200,1460,18000,28672,2
1071000,1460,18000,28672,2
1072800,1460,18000,28672,2
1074600,1460,18000,28672,2
1076400,1460,18000,28672,2
1078200,1460,18000,28672,2
1080000,1460,18000,28672,2
1081800,1460,18000,28672,2
1083600,1460,18000,28672,2
1085400,1460,18000,28672,2
1087200,1460,18000,28672,2
1089000,1460,18000,28672,2
1090800,1460,18000,28672,2
1092600,1460,18000,28672,2
1094400,1460,18000,28672,2
1096200,1460,18000,28672,2
1098000,1460,18000,28672,2
1099800,1460,18000,28672,2
1101600,1460,18000,28672,2
1103400,1460,18000,28672,2
1105200,1460,18000,28672,2
1107000,1460,18000,28672,2
1108800,1460,18000,28672,2
1110600,1460,18000,28672,2
1112400,1460,18000,28672,2
1114200,1460,18000,28672,2
1116000,1460,18000,28672,2
1117800,1460,18000,28672,2
1119600,1460,18000,28672,2
1121400,1460,18000,28672,2
1123200,1460,18000,28672,2
1125000,1460,18000,28672,2
1126800,1460,18000,28672,2
1128600,1460,18000,28672,2
1130400,1460,18000,28672,2
1132200,1460,18000,28672,2
1134000,1460,18000,28672,2
1135800,1460,18000,28672,2
1137600,1460,18000,28672,2
1139400,1460,18000,28672,2
1141200,1460,18000,28672,2
1143000,1460,18000,28672,2
1144800,1460,18000,28672,2
1146600,1460,18000,28672,2
1148400,1460,18000,28672,2
1150200,1460,18000,28672,2
1152000,1460,18000,28672,2
1153800,1460,18000,28672,2
1155600,1460,18000,28672,2
1157400,1460,18000,28672,2
1159200,1460,18000,28672,2
1161000,1460,18000,28672,2
1162800,1460,18000,28672,2
1164600,1460,18000,28672,2
1166400,1460,18000,28672,2
1168200,1460,18000,28672,2
1170000,1460,18000,28672,2
1171800,1460,18000,28672,2
1173600,1460,18000,28672,2
1175400,1460,18000,28672,2
1177200,1460,18000,28672,2
1179000,1460,18000,28672,2
1180800,1460,18000,28672,2
1182600,1460,18000,28672,2
1184400,1460,18000,28672,2
1186200,1460,18000,28672,2
1188000,1460,18000,28672,2
1189800,1460,18000,28672,2
1191600,1460,18000,28672,2
1193400,1460,18000,28672,2
1195200,1460,18000,28672,2
1197000,1460,18000,28672,2
1198800,1460,18000,28672,2
1200600,1460,18000,28672,2
1202400,1460,18000,28672,2
1204200,1460,18000,28672,2
1206000,1460,18000,28672,2
1207800,1460,18000,28672,2
1209600,1460,18000,28672,2
1211400,1460,18000,28672,2
1213200,1460,18000,28672,2
1215000,1460,18000,28672,2
1216800,1460,18000,28672,2
1218600,1460,18000,28672,2
1220400,1460,18000,28672,2
1222200,1460,18000,28672,2
1224000,1460,18000,28672,2
1225800,1460,18000,28672,2
1227600,1460,18000,28672,2
1229400,1460,18000,28672,2
1231200,1460,18000,28672,2
1233000,1460,18000,28672,2
1234800,1460,18000,28672,2
1236600,1460,18000,28672,2
1238400,1460,18000,28672,2
1240200,1460,18000,28672,2
1242000,1460,18000,28672,2
1243800,1460,18000,28672,2
1245600,1460,18000,28672,2
1247400,1460,18000,28672,2
1249200,1460,18000,28672,2
1251000,1460,18000,28672,2
1252800,1460,18000,28672,2
1254600,1460,18000,28672,2
1256400,1460,18000,28672,2
1258200,1460,18000,28672,2
1260000,1460,18000,28672,2
1261800,1460,18000,28672,2
1263600,1460,18000,28672,2
1265400,1460,18000,28672,2
1267200,1460,18000,28672,2
1269000,1460,18000,28672,2
1270800,1460,18000,28672,2
1272600,1460,18000,28672,2
1274400,1460,18000,28672,2
1276200,1460,18000,28672,2
1278000,1460,18000,28672,2
1279800,1460,18000,28672,2
1281600,1460,18000,28672,2
1283400,1460,18000,28672,2
1285200,1460,18000,28672,2
1287000,1460,18000,28672,2
1288800,1460,18000,28672,2
1290600,1460,18000,28672,2
1292400,1460,18000,28672,2
1294200,1460,18000,28672,2
1296000,1460,18000,28672,2
1297800,1460,18000,28672,2
1299600,1460,18000,28672,2
1301400,1460,18000,28672,2
1303200,1460,18000,28672,2
1305000,1460,18000,28672,2
1306800,1460,18000,28672,2
1308600,1460,18000,28672,2
1310400,1460,18000,28672,2
1312200,1460,18000,28672,2
1314000,1460,18000,28672,2
1315800,1460,18000,28672,2
1317600,1460,18000,28672,2
1319400,1460,18000,28672,2
1321200,1460,18000,28672,2
1323000,1460,18000,28672,2
1324800,1460,18000,28672,2
1326600,1460,18000,28672,2
1328400,1460,18000,28672,2
1330200,1460,18000,28672,2
1332000,1460,18000,28672,2
1333800,1460,18000,28672,2
1335600,1460,18000,28672,2
1337400,1460,18000,28672,2
1339200,1460,18000,28672,2
1341000,1460,18000,28672,2
1342800,1460,18000,28672,2
1344600,1460,18000,28672,2
1346400,1460,18000,28672,2
1348200,1460,18000,28672,2
1350000,1460,18000,28672,2
1351800,1460,18000,28672,2
1353600,1460,18000,28672,2
1355400,1460,18000,28672,2
1357200,1460,18000,28672,2
1359000,1460,18000,28672,2
1360800,1460,18000,28672,2
1362600,1460,18000,28672,2
1364400,1460,18000,28672,2
1366200,1460,18000,28672,2
1368000,1460,18000,28672,2
1369800,1460,18000,28672,2
1371600,1460,18000,28672,2
1373400,1460,18000,28672,2
1375200,1460,18000,28672,2
1377000,1460,18000,28672,2
1378800,1460,18000,28672,2
1380600,1460,18000,28672,2
1382400,1460,18000,28672,2
1384200,1460,18000,28672,2
1386000,1460,18000,28672,2
1387800,1460,18000,28672,2
1389600,1460,18000,28672,2
1391400,1460,18000,28672,2
1393200,1460,18000,28672,2
1395000,1460,18000,28672,2
1396800,1460,18000,28672,2
1398600,1460,18000,28672,2
1400400,1460,18000,28672,2
1402200,1460,18000,28672,2
1404000,1460,18000,28672,2
1405800,1460,18000,28672,2
1407600,1460,18000,28672,2
1409400,1460,18000,28672,2
1411200,1460,18000,28672,2
1413000,1460,18000,28672,2
1414800,1460,18000,28672,2
1416600,1460,18000,28672,2
1418400,1460,18000,28672,2
1420200,1460,18000,28672,2
1422000,1460,18000,28672,2
1423800,1460,18000,28672,2
1425600,1460,18000,28672,2
1427400,1460,18000,28672,2
1429200,1460,18000,28672,2
1431000,1460,18000,28672,2
1432800,1460,18000,28672,2
1434600,1460,18000,28672,2
1436400,1460,18000,28672,2
1438200,1460,18000,28672,2
1440000,1460,18000,28672,2
1441800,1460,18000,28672,2
1443600,1460,18000,28672,2
1445400,1460,18000,28672,2
1447200,1460,18000,28672,2
1449000,1460,18000,28672,2
1450800,1460,18000,28672,2
1452600,1460,18000,28672,2
1454400,1460,18000,28672,2
1456200,1460,18000,28672,2
1458000,1460,18000,28672,2
1459800,1460,18000,28672,2
1461600,1460,18000,28672,2
1463400,1460,18000,28672,2
1465200,1460,18000,28672,2
1467000,1460,18000,28672,2
1468800,1460,18000,28672,2
1470600,1460,18000,28672,2
1472400,1460,18000,28672,2
1474200,1460,18000,28672,2
1476000,1460,18000,28672,2
1477800,1460,18000,28672,2
1479600,1460,18000,28672,2
1481400,1460,18000,28672,2
1483200,1460,18000,28672,2
1485000,1460,18000,28672,2
1486800,1460,18000,28672,2
1488600,1460,18000,28672,2
1490400,1460,18000,28672,2
1492200,1460,18000,28672,2
1494000,1460,18000,28672,2
1495800,1460,18000,28672,2
1497600,1460,18000,28672,2
1499400,1460,18000,28672,2
1501200,1460,18000,28672,2
1503000,1460,18000,28672,2
1504800,1460,18000,28672,2
1506600,1460,18000,28672,2
1508400,1460,18000,28672,2
1510200,1460,18000,28672,2
1512000,1460,18000,28672,2
1513800,1460,18000,28672,2
1515600,1460,18000,28672,2
1517400,1460,18000,28672,2
1519200,1460,18000,28672,2
1521000,1460,18000,28672,2
1522800,1460,18000,28672,2
1524600,1460,18000,28672,2
1526400,1460,18000,28672,2
1528200,1460,18000,28672,2
1530000,1460,18000,28672,2
1531800,1460,18000,28672,2
1533600,1460,18000,28672,2
1535400,1460,18000,28672,2
1537200,1460,18000,28672,2
1539000,1460,18000,28672,2
1540800,1460,18000,28672,2
1542600,1460,18000,28672,2
1544400,1460,18000,28672,2
1546200,1460,18000,28672,2
1548000,1460,18000,28672,2
1549800,1460,18000,28672,2
1551600,1460,18000,28672,2
1553400,1460,18000,28672,2
1555200,1460,18000,28672,2
1557000,2460,30000,53248,3
1558800,2460,30000,53248,3
1560600,2460,30000,53248,3
1562400,2460,30000,53248,3
1564200,2460,30000,53248,3
1566000,2460,30000,53248,3
1567800,2460,30000,53248,3
1569600,2460,30000,53248,3
1571400,2460,30000,53248,3
1573200,2460,30000,53248,3
1575000,2460,30000,53248,3
1576800,2460,30000,53248,3
1578600,2460,30000,53248,3
1580400,2460,30000,53248,3
1582200,2460,30000,53248,3
1584000,2460,30000,53248,3
1585800,2460,30000,53248,3
1587600,2460,30000,53248,3
1589400,2460,30000,53248,3
1591200,2460,30000,53248,3
1593000,2460,30000,53248,3
1594800,2460,30000,53248,3
1596600,2460,30000,53248,3
1598400,2460,30000,53248,3
1600200,2460,30000,53248,3
1602000,2460,30000,53248,3
1603800,2460,30000,53248,3
1605600,2460,30000,53248,3
1607400,2460,30000,53248,3
1609200,2460,30000,53248,3
1611000,2460,30000,53248,3
1612800,2460,30000,53248,3
1614600,2460,30000,53248,3
1616400,2460,30000,53248,3
1618200,2460,30000,53248,3
1620000,2460,30000,53248,3
1621800,2460,30000,53248,3
1623600,2460,30000,53248,3
1625400,2460,30000,53248,3
1627200,2460,30000,53248,3
1629000,2460,30000,53248,3
1630800,2460,30000,53248,3
1632600,2460,30000,53248,3
1634400,2460,30000,53248,3
1636200,2460,30000,53248,3
1638000,2460,30000,53248,3
1639800,2460,30000,53248,3
1641600,2460,30000,53248,3
1643400,2460,30000,53248,3
1645200,2460,30000,53248,3
1647000,2460,30000,53248,3
1648800,2460,30000,53248,3
1650600,2460,30000,53248,3
1652400,2460,30000,53248,3
1654200,2460,30000,53248,3
1656000,2460,30000,53248,3
1657800,2460,30000,53248,3
1659600,2460,30000,53248,3
1661400,2460,30000,53248,3
1663200,2460,30000,53248,3
1665000,2460,30000,53248,3
1666800,2460,30000,53248,3
1668600,2460,30000,53248,3
1670400,2460,30000,53248,3
1672200,2460,30000,53248,3
1674000,2460,30000,53248,3
1675800,2460,30000,53248,3
1677600,2460,30000,53248,3
1679400,2460,30000,53248,3
1681200,2460,30000,53248,3
1683000,2460,30000,53248,3
1684800,2460,30000,53248,3
1686600,2460,30000,53248,3
1688400,2460,30000,53248,3
1690200,2460,30000,53248,3
1692000,2460,30000,53248,3
1693800,2460,30000,53248,3
1695600,2460,30000,53248,3
1697400,2460,30000,53248,3
1699200,2460,30000,53248,3
1701000,2460,30000,53248,3
1702800,2460,30000,53248,3
1704600,2460,30000,53248,3
1706400,2460,30000,53248,3
1708200,2460,30000,53248,3
1710000,2460,30000,53248,3
1711800,2460,30000,53248,3
1713600,2460,30000,53248,3
1715400,2460,30000,53248,3
1717200,2460,30000,53248,3
1719000,2460,30000,53248,3
1720800,2460,30000,53248,3
1722600,2460,30000,53248,3
1724400,2460,30000,53248,3
1726200,2460,30000,53248,3
1728000,2460,30000,53248,3
1729800,2460,30000,53248,3
1731600,2460,30000,53248,3
1733400,2460,30000,53248,3
1735200,2460,30000,53248,3
1737000,2460,30000,53248,3
